"state","zcta5","cbsa10","stab","cbsaname10","zipname","pop10","afact"
"51","24165","32300","VA","Martinsville, VA Micropolitan Statistical Area","Spencer, VA",1046,0.648
"51","24165","99999","VA","99999","Spencer, VA",567,0.352
"51","24167","13980","VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area","Staffordsville, VA",345,1
"51","24168","32300","VA","Martinsville, VA Micropolitan Statistical Area","Stanleytown, VA",187,1
"51","24171","99999","VA","99999","Stuart, VA",8250,1
"51","24174","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Thaxton, VA",2539,1
"51","24175","40220","VA","Roanoke, VA Metropolitan Statistical Area","Troutville, VA",8818,1
"51","24176","40220","VA","Roanoke, VA Metropolitan Statistical Area","Union Hall, VA",1360,1
"51","24179","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Vinton, VA",5552,0.298
"51","24179","40220","VA","Roanoke, VA Metropolitan Statistical Area","Vinton, VA",13064,0.702
"51","24184","40220","VA","Roanoke, VA Metropolitan Statistical Area","Wirtz, VA",4705,1
"51","24185","99999","VA","99999","Woolwine, VA",854,1
"51","24201","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Bristol, VA",17116,1
"51","24202","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Bristol, VA",12905,1
"51","24210","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Abingdon, VA",16840,1
"51","24211","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Abingdon, VA",9922,1
"51","24216","99999","VA","99999","Appalachia, VA",2939,1
"51","24217","99999","VA","99999","Bee, VA",406,1
"51","24219","99999","VA","99999","Big Stone Gap, VA",11265,1
"51","24220","99999","VA","99999","Birchleaf, VA",895,1
"51","24221","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Blackwater, VA",394,0.42
"51","24221","99999","VA","99999","Blackwater, VA",544,0.58
"51","24224","99999","VA","99999","Castlewood, VA",6734,1
"51","24225","99999","VA","99999","Cleveland, VA",1697,1
"51","24226","99999","VA","99999","Clinchco, VA",1433,1
"51","24228","99999","VA","99999","Clintwood, VA",7016,1
"51","24230","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Coeburn, VA",202,0.021
"51","24230","99999","VA","99999","Coeburn, VA",9395,0.979
"51","24236","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Damascus, VA",3085,1
"51","24237","99999","VA","99999","Dante, VA",1192,1
"51","24239","99999","VA","99999","Davenport, VA",113,1
"51","24243","99999","VA","99999","Dryden, VA",2222,1
"51","24244","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Duffield, VA",4768,0.833
"51","24244","99999","VA","99999","Duffield, VA",955,0.167
"51","24245","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Dungannon, VA",1129,1
"51","24246","99999","VA","99999","East Stone Gap, VA (PO Boxes)",455,1
"51","24248","99999","VA","99999","Ewing, VA",2596,1
"51","24250","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Fort Blackmore, VA",1319,1
"51","24251","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Gate City, VA",8773,1
"51","24256","99999","VA","99999","Haysi, VA",3491,1
"51","24258","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Hiltons, VA",1624,1
"51","24260","99999","VA","99999","Honaker, VA",5734,1
"51","24263","99999","VA","99999","Jonesville, VA",7950,1
"51","24265","99999","VA","99999","Keokee, VA",930,1
"51","24266","99999","VA","99999","Lebanon, VA",9521,1
"51","24269","99999","VA","99999","Mc Clure, VA",324,1
"51","24270","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Mendota, VA",582,1
"51","24271","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Nickelsville, VA",2689,1
"51","24272","99999","VA","99999","Nora, VA",527,1
"51","24273","99999","VA","99999","Norton, VA",6262,1
"51","24277","99999","VA","99999","Pennington Gap, VA",5849,1
"51","24279","99999","VA","99999","Pound, VA",5541,1
"51","24280","99999","VA","99999","Rosedale, VA",823,1
"51","24281","99999","VA","99999","Rose Hill, VA",2487,1
"51","24282","99999","VA","99999","Saint Charles, VA",727,1
"51","24283","99999","VA","99999","Saint Paul, VA",2171,1
"51","24290","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Weber City, VA",1874,1
"51","24292","99999","VA","99999","Whitetop, VA",535,1
"51","24293","99999","VA","99999","Wise, VA",10791,1
"51","24301","13980","VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area","Pulaski, VA",14366,1
"51","24311","99999","VA","99999","Atkins, VA",1977,1
"51","24312","99999","VA","99999","Austinville, VA",2401,1
"51","24313","13980","VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area","Barren Springs, VA",13,0.015
"51","24313","99999","VA","99999","Barren Springs, VA",871,0.985
"51","24314","14140","VA","Bluefield, WV-VA Micropolitan Statistical Area","Bastian, VA",164,0.105
"51","24314","99999","VA","99999","Bastian, VA",1396,0.895
"51","24315","13980","VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area","Bland, VA",17,0.005
"51","24315","99999","VA","99999","Bland, VA",3757,0.995
"51","24316","14140","VA","Bluefield, WV-VA Micropolitan Statistical Area","Broadford, VA",50,1
"51","24317","99999","VA","99999","Cana, VA",3858,1
"51","24318","99999","VA","99999","Ceres, VA",639,1
"51","24319","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Chilhowie, VA",669,0.096
"51","24319","99999","VA","99999","Chilhowie, VA",6310,0.904
"51","24322","99999","VA","99999","Cripple Creek, VA",174,1
"51","24323","99999","VA","99999","Crockett, VA",644,1
"51","24324","13980","VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area","Draper, VA",1857,0.923
"51","24324","99999","VA","99999","Draper, VA",156,0.077
"51","24325","99999","VA","99999","Dugspur, VA",1039,1
"51","24326","99999","VA","99999","Elk Creek, VA",1058,1
"51","24328","99999","VA","99999","Fancy Gap, VA",1726,1
"51","24330","99999","VA","99999","Fries, VA",3401,1
"51","24333","99999","VA","99999","Galax, VA",17996,1
"51","24340","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Glade Spring, VA",5657,1
"51","24343","99999","VA","99999","Hillsville, VA",9267,1
"51","24347","13980","VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area","Hiwassee, VA",1895,0.981
"51","24347","99999","VA","99999","Hiwassee, VA",36,0.019
"51","24348","99999","VA","99999","Independence, VA",3958,1
"51","24350","99999","VA","99999","Ivanhoe, VA",1261,1
"51","24351","99999","VA","99999","Lambsburg, VA",668,1
"51","24352","99999","VA","99999","Laurel Fork, VA",890,1
"51","24354","99999","VA","99999","Marion, VA",15315,1
"51","24360","99999","VA","99999","Max Meadows, VA",6169,1
"51","24361","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Meadowview, VA",5431,1
"51","24363","99999","VA","99999","Mouth Of Wilson, VA",1365,1
"51","24366","99999","VA","99999","Rocky Gap, VA",781,1
"51","24368","99999","VA","99999","Rural Retreat, VA",4953,1
"51","24370","28700","VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area","Saltville, VA",909,0.138
"51","24370","99999","VA","99999","Saltville, VA",5663,0.862
"51","24374","99999","VA","99999","Speedwell, VA",787,1
"51","24375","99999","VA","99999","Sugar Grove, VA",1611,1
"51","24377","14140","VA","Bluefield, WV-VA Micropolitan Statistical Area","Tannersville, VA",348,1
"51","24378","99999","VA","99999","Troutdale, VA",1229,1
"51","24380","99999","VA","99999","Willis, VA",2639,1
"51","24381","99999","VA","99999","Woodlawn, VA",3816,1
"51","24382","99999","VA","99999","Wytheville, VA",14366,1
"51","24401","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Staunton, VA",35499,1
"51","24411","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Augusta Springs, VA",112,1
"51","24412","99999","VA","99999","Bacova, VA (PO Boxes)",131,1
"51","24413","99999","VA","99999","Blue Grass, VA",178,1
"51","24415","99999","VA","99999","Brownsburg, VA (PO Boxes)",41,1
"51","24416","99999","VA","99999","Buena Vista, VA",8807,1
"51","24421","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Churchville, VA",3868,1
"51","24422","40220","VA","Roanoke, VA Metropolitan Statistical Area","Clifton Forge, VA",219,0.035
"51","24422","99999","VA","99999","Clifton Forge, VA",6096,0.965
"51","24426","99999","VA","99999","Covington, VA",14329,1
"51","24430","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Craigsville, VA",2643,1
"51","24431","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Crimora, VA",2656,1
"51","24432","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Deerfield, VA",315,0.938
"51","24432","99999","VA","99999","Deerfield, VA",21,0.063
"51","24433","99999","VA","99999","Doe Hill, VA",99,1
"51","24435","99999","VA","99999","Fairfield, VA",1925,1
"51","24437","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Fort Defiance, VA",904,1
"51","24439","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Goshen, VA",225,0.18
"51","24439","99999","VA","99999","Goshen, VA",1028,0.82
"51","24440","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Greenville, VA",2916,1
"51","24441","25500","VA","Harrisonburg, VA Metropolitan Statistical Area","Grottoes, VA",3829,0.624
"51","24441","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Grottoes, VA",2311,0.376
"51","24442","99999","VA","99999","Head Waters, VA",120,1
"51","24445","99999","VA","99999","Hot Springs, VA",2673,1
"51","24448","99999","VA","99999","Iron Gate, VA",376,1
"51","24450","99999","VA","99999","Lexington, VA",16741,1
"51","24457","99999","VA","99999","Low Moor, VA",270,1
"51","24458","99999","VA","99999","Mc Dowell, VA",442,1
"51","24459","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Middlebrook, VA",753,0.921
"51","24459","99999","VA","99999","Middlebrook, VA",65,0.079
"51","24460","99999","VA","99999","Millboro, VA",1530,1
"51","24464","16820","VA","Charlottesville, VA Metropolitan Statistical Area","Montebello, VA",213,1
"51","24465","99999","VA","99999","Monterey, VA",1382,1
"51","24467","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Mount Sidney, VA",2212,1
"51","24471","25500","VA","Harrisonburg, VA Metropolitan Statistical Area","Port Republic, VA",1355,1
"51","24472","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Raphine, VA",922,0.406
"51","24472","99999","VA","99999","Raphine, VA",1349,0.594
"51","24473","99999","VA","99999","Rockbridge Baths, VA",922,1
"51","24474","99999","VA","99999","Selma, VA",544,1
"51","24476","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Steeles Tavern, VA (PO Boxes)",280,1
"51","24477","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Stuarts Draft, VA",10573,1
"51","24479","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Swoope, VA",1537,1
"51","24482","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Verona, VA",4872,1
"51","24483","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Vesuvius, VA",130,0.221
"51","24483","99999","VA","99999","Vesuvius, VA",457,0.779
"51","24484","99999","VA","99999","Warm Springs, VA",741,1
"51","24485","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","West Augusta, VA",389,1
"51","24486","25500","VA","Harrisonburg, VA Metropolitan Statistical Area","Weyers Cave, VA",211,0.06
"51","24486","44420","VA","Staunton-Waynesboro, VA Micropolitan Statistical Area","Weyers Cave, VA",3279,0.94
"51","24487","99999","VA","99999","Williamsville, VA",320,1
"51","24501","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Lynchburg, VA",26757,1
"51","24502","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Lynchburg, VA",43426,1
"51","24503","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Lynchburg, VA",19331,1
"51","24504","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Lynchburg, VA",9777,1
"51","24517","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Altavista, VA",5693,1
"51","24520","99999","VA","99999","Alton, VA",2450,1
"51","24521","16820","VA","Charlottesville, VA Metropolitan Statistical Area","Amherst, VA",237,0.022
"51","24521","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Amherst, VA",10339,0.978
"51","24522","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Appomattox, VA",9173,0.996
"51","24522","99999","VA","99999","Appomattox, VA",40,0.004
"51","24523","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Bedford, VA",18952,1
"51","24526","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Big Island, VA",1593,1
"51","24527","19260","VA","Danville, VA Metropolitan Statistical Area","Blairs, VA",3027,1
"51","24528","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Brookneal, VA",2655,0.83
"51","24528","99999","VA","99999","Brookneal, VA",545,0.17
"51","24529","99999","VA","99999","Buffalo Junction, VA",1724,1
"51","24530","19260","VA","Danville, VA Metropolitan Statistical Area","Callands, VA",1078,0.991
"51","24530","32300","VA","Martinsville, VA Micropolitan Statistical Area","Callands, VA",10,0.009
"51","24531","19260","VA","Danville, VA Metropolitan Statistical Area","Chatham, VA",9203,1
"51","24534","99999","VA","99999","Clover, VA",1740,1
"51","24536","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Coleman Falls, VA",194,1
"51","24538","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Concord, VA",4742,1
"51","24539","99999","VA","99999","Crystal Hill, VA",134,1
"51","24540","19260","VA","Danville, VA Metropolitan Statistical Area","Danville, VA",32170,1
"51","24541","19260","VA","Danville, VA Metropolitan Statistical Area","Danville, VA",28221,1
"51","24549","19260","VA","Danville, VA Metropolitan Statistical Area","Dry Fork, VA",4292,1
"51","24550","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Evington, VA",7258,1
"51","24551","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Forest, VA",20667,1
"51","24553","16820","VA","Charlottesville, VA Metropolitan Statistical Area","Gladstone, VA",519,0.273
"51","24553","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Gladstone, VA",987,0.519
"51","24553","99999","VA","99999","Gladstone, VA",396,0.208
"51","24554","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Gladys, VA",3995,1
"51","24555","99999","VA","99999","Glasgow, VA",2140,1
"51","24556","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Goode, VA",3053,1
"51","24557","19260","VA","Danville, VA Metropolitan Statistical Area","Gretna, VA",7940,0.995
"51","24557","99999","VA","99999","Gretna, VA",37,0.005
"51","24558","99999","VA","99999","Halifax, VA",6347,1
"51","24562","16820","VA","Charlottesville, VA Metropolitan Statistical Area","Howardsville, VA",93,0.218
"51","24562","99999","VA","99999","Howardsville, VA",333,0.782
"51","24563","19260","VA","Danville, VA Metropolitan Statistical Area","Hurt, VA",5489,1
"51","24565","19260","VA","Danville, VA Metropolitan Statistical Area","Java, VA",952,0.928
"51","24565","99999","VA","99999","Java, VA",74,0.072
"51","24566","19260","VA","Danville, VA Metropolitan Statistical Area","Keeling, VA",1402,1
"51","24569","19260","VA","Danville, VA Metropolitan Statistical Area","Long Island, VA",688,0.647
"51","24569","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Long Island, VA",158,0.148
"51","24569","99999","VA","99999","Long Island, VA",218,0.205
"51","24570","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Lowry, VA",20,1
"51","24571","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Lynch Station, VA",1979,1
"51","24572","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Madison Heights, VA",16395,1
"51","24574","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Monroe, VA",3977,1
"51","24577","99999","VA","99999","Nathalie, VA",5239,1
"51","24578","99999","VA","99999","Natural Bridge, VA",1056,1
"51","24579","99999","VA","99999","Natural Bridge Station, VA",1389,1
"51","24580","99999","VA","99999","Nelson, VA",613,1
"51","24581","16820","VA","Charlottesville, VA Metropolitan Statistical Area","Norwood, VA",23,1
"51","24586","19260","VA","Danville, VA Metropolitan Statistical Area","Ringgold, VA",5562,1
"51","24588","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Rustburg, VA",9647,1
"51","24589","99999","VA","99999","Scottsburg, VA",2271,1
"51","24590","16820","VA","Charlottesville, VA Metropolitan Statistical Area","Scottsville, VA",6120,0.758
"51","24590","99999","VA","99999","Scottsville, VA",1954,0.242
"51","24592","99999","VA","99999","South Boston, VA",13934,1
"51","24593","31340","VA","Lynchburg, VA Metropolitan Statistical Area","Spout Spring, VA",1963,1
